1163.97	0.33163	8.20482124
1165.86	0.33263	8.21887080
1167.75	0.33364	8.23292035
1169.64	0.33464	8.24696991
1171.53	0.33564	8.26101947
1173.42	0.33665	8.27506903
1175.31	0.33765	8.28911858
1177.20	0.33865	8.30316814
1179.09	0.33966	8.31721770
1180.98	0.34066	8.33126726
1182.87	0.34167	8.34531681
1184.76	0.34267	8.35936637
1186.65	0.34367	8.37341593
1188.54	0.34468	8.38746549
1190.43	0.34568	8.40151504
1192.32	0.34668	8.41556460
1194.21	0.34769	8.42961416
1196.10	0.34869	8.44366372
1197.99	0.34969	8.45771327
1199.88	0.35070	8.47176283
1201.77	0.35170	8.48581239
1203.66	0.35270	8.49986195
1205.55	0.35371	8.51391150
1207.44	0.35471	8.52796106
1209.33	0.35572	8.54201062
1211.22	0.35672	8.55606018
1213.11	0.35772	8.57010973
1215.00	0.35873	8.58415929
1216.89	0.35973	8.59820885
1218.78	0.36073	8.61225841
1220.67	0.36174	8.62630796
1222.56	0.36274	8.64035752
1224.45	0.36374	8.65440708
1226.34	0.36475	8.66845664
1228.23	0.36575	8.68250619
1230.12	0.36675	8.69655575
1232.01	0.36776	8.71060531
1233.90	0.36876	8.72465487
1235.79	0.36976	8.73870442
1237.68	0.37077	8.75275398
1239.57	0.37177	8.76680354
1241.46	0.37299	8.73028800
1243.35	0.37428	8.67888000
1245.24	0.37556	8.62747200
1247.13	0.37685	8.57606400
1249.02	0.37813	8.52465600
1250.91	0.37942	8.47324800
1252.80	0.38070	8.42184000
1254.69	0.38199	8.37043200
1256.58	0.38327	8.31902400
1258.47	0.38456	8.26761600
1260.36	0.38584	8.21620800
1262.25	0.38713	8.16480000
1264.14	0.38842	8.11339200
1266.03	0.38955	8.09633846
1267.92	0.39057	8.10796923
1269.81	0.39159	8.11960000
1271.70	0.39261	8.13123077
1273.59	0.39363	8.14286154
1275.48	0.39464	8.15449231
1277.37	0.39566	8.16612308
1279.26	0.39668	8.17775385
1281.15	0.39770	8.18938462
1283.04	0.39871	8.20101538
1284.93	0.39973	8.21264615
1286.82	0.40075	8.22427692
1288.71	0.40177	8.23590769
1290.60	0.40278	8.24753846
1292.49	0.40385	8.25904643
1294.38	0.40493	8.27052143
1296.27	0.40601	8.28199643
1298.16	0.40709	8.29347143
1300.05	0.40817	8.30494643
1301.94	0.40925	8.31642143
1303.83	0.41033	8.32789643
1305.72	0.41141	8.33937143
1307.61	0.41249	8.35084643
1309.50	0.41357	8.36232143
1311.39	0.41465	8.37379643
1313.28	0.41573	8.38527143
1315.17	0.41681	8.39674643
1317.06	0.41789	8.40822143
1318.95	0.41897	8.41969643
1320.84	0.42009	8.43091525
1322.73	0.42121	8.44212712
1324.62	0.42233	8.45333898
1326.51	0.42346	8.46455085
1328.40	0.42458	8.47576271
1330.29	0.42570	8.48697458
1332.18	0.42682	8.49818644
1334.07	0.42794	8.50939831
1335.96	0.42906	8.52061017
1337.85	0.43018	8.53182203
1339.74	0.43130	8.54303390
1341.63	0.43242	8.55424576
1343.52	0.43355	8.56545763
1345.41	0.43467	8.57666949
1347.30	0.43579	8.58788136
1349.19	0.43691	8.59909322
1351.08	0.43803	8.61030508
1352.97	0.43915	8.62151695
1354.86	0.44027	8.63272881
1356.75	0.44139	8.64394068
1358.64	0.44252	8.65515254
1360.53	0.44364	8.66636441
1362.42	0.44476	8.67757627
1364.31	0.44588	8.68878814
1366.20	0.44700	8.70000000
1368.09	0.44812	8.71121186
1369.98	0.44924	8.72242373
1371.87	0.45036	8.73363559
1373.76	0.45148	8.74484746
1375.65	0.45261	8.75605932
1377.54	0.45373	8.76727119
1379.43	0.44971	8.72710000
1381.32	0.44404	8.67040000
1383.21	0.43837	8.61370000
1385.10	0.43763	8.60628000
1386.99	0.44043	8.63425200
1388.88	0.44322	8.66222400
1390.77	0.44602	8.69019600
1392.66	0.44882	8.71816800
1394.55	0.45161	8.74614000
1396.44	0.45441	8.77411200
1398.33	0.45721	8.80208400
1400.22	0.46001	8.83005600
1402.11	0.46280	8.85802800
1404.00	0.46560	8.88600000
1405.89	0.46840	8.91397200
1407.78	0.47119	8.94194400
1409.67	0.47341	8.96385758
1411.56	0.47455	8.97473939
1413.45	0.47570	8.98562121
1415.34	0.47684	8.99650303
1417.23	0.47799	9.00738485
1419.12	0.47913	9.01826667
1421.01	0.48028	9.02914848
1422.90	0.48142	9.04003030
1424.79	0.48257	9.05091212
1426.68	0.48372	9.06179394
1428.57	0.48486	9.07267576
1430.46	0.48601	9.08355758
1432.35	0.48715	9.09443939
1434.24	0.48830	9.10532121
1436.13	0.48944	9.11620303
1438.02	0.49059	9.12708485
1439.91	0.49173	9.13796667
1441.80	0.49288	9.14884848
1443.69	0.49409	9.16043824
1445.58	0.49532	9.17211176
1447.47	0.49654	9.18378529
1449.36	0.49776	9.19545882
1451.25	0.49899	9.20713235
1453.14	0.50021	9.21880588
1455.03	0.50143	9.23047941
1456.92	0.50265	9.24215294
1458.81	0.50388	9.25382647
1460.70	0.50510	9.26550000
1462.59	0.50632	9.27717353
1464.48	0.50755	9.28884706
1466.37	0.50877	9.30052059
1468.26	0.50999	9.31219412
1470.15	0.51121	9.32386765
1472.04	0.51244	9.33554118
1473.93	0.51366	9.34721471
1475.82	0.51488	9.35888824
1477.71	0.51604	9.37045000
1479.60	0.51720	9.38200000
1481.49	0.51835	9.39355000
1483.38	0.51951	9.40510000
1485.27	0.52066	9.41665000
1487.16	0.52182	9.42820000
1489.05	0.52297	9.43975000
1490.94	0.52413	9.45130000
1492.83	0.52528	9.46285000
1494.72	0.52644	9.47440000
1496.61	0.52759	9.48595000
1498.50	0.52875	9.49750000
1500.39	0.52990	9.50905000
1502.28	0.53106	9.52060000
1504.17	0.53221	9.53215000
1506.06	0.53337	9.54370000
1507.95	0.53452	9.55525000
